"","Y","S"
"4899",NA,0.775773222371892
"4900",NA,0.109297304273851
"4901",NA,0.0344857660106478
"4902",NA,0.211880677003596
"4903",NA,0.228056435391276
"4904",NA,0.442878522756017
"4905",NA,0.132553007972576
"4906",NA,0.974062758886095
"4907",NA,0.0131471329801725
"4908",NA,0.026589629671456
"4909",NA,0.327249262546983
"4910",NA,0.140470484983452
"4911",NA,0.060104059706267
"4912",NA,0.0693572654455788
"4913",NA,0.766580222165096
"4914",NA,0.0330022958461084
"4915",NA,0.00991281742968565
"4916",NA,0.198231710372682
"4917",NA,0.564967626186172
"4918",NA,0.160312293440627
"4919",NA,0.0530379311039184
"4920",NA,0.0796899037069406
"4921",NA,0.254115440464637
"4922",NA,0.0952609845383232
"4923",NA,0.063762131389948
"4924",NA,0.239169024039526
"4925",NA,0.0610989782919902
"4926",NA,0.0430405268842444
"4927",NA,0.065400620663137
"4928",NA,0.0449542439975049
"4929",NA,0.619763607651445
"4930",NA,0.0288456096177392
"4931",NA,0.312119073225568
"4932",NA,0.222588580992674
"4933",NA,0.68442703693222
"4934",NA,0.12169166951812
"4935",NA,0.0442098427805937
"4936",NA,0.344253368146498
"4937",NA,0.123572029515787
"4938",NA,0.0539225926932091
"4939",NA,0.0403917781586433
"4940",NA,0.308186370222087
"4941",NA,0.104636057183039
"4942",NA,0.276538130688455
"4943",NA,0.311925005743075
"4944",NA,0.103315132168278
"4945",NA,0.0356687304231928
"4946",NA,0.0902195298705933
"4947",NA,0.352807413868551
"4948",NA,0.118382915046577
"4949",NA,0.060104059706267
"4950",NA,0.619763607651445
"4951",NA,0.0214646050128489
"4952",NA,0.123572029515787
"4953",NA,0.120664324120981
"4954",NA,0.241758590479456
"4955",NA,0.374763073017158
"4956",NA,0.0397197851177467
"4957",NA,0.401299876801379
"4958",NA,0.063762131389948
"4959",NA,0.564156800454328
"4960",NA,0.636018183098865
"4961",NA,0.0604637133663462
"4962",NA,0.14075981157168
"4963",NA,0.079448343634093
"4964",NA,0.0574055638657621
"4965",NA,0.514860035432948
"4966",NA,0.0499622802329173
"4967",NA,0.0521669830966086
"4968",NA,0.292920761268385
"4969",NA,0.134575480857677
"4970",NA,0.187442666383591
"4971",NA,0.146353940854745
"4972",NA,0.00656854210539425
"4973",NA,0.132553007972576
"4974",NA,0.0307614734230996
"4975",NA,0.564156800454328
"4976",NA,0.140361366657369
"4977",NA,0.0682376446811794
"4978",NA,0.0288456096177392
"4979",NA,0.0250072040446939
"4980",NA,0.0142793236987631
"4981",NA,0.427399411493865
"4982",NA,0.190589214922547
"4983",NA,0.0627267439957978
"4984",NA,0.0261410059947036
"4985",NA,0.293604364771112
"4986",NA,0.0133758227483946
"4987",NA,0.0177198122167911
"4988",NA,0.079448343634093
"4989",NA,0.0356687304231928
"4990",NA,0.0499622802329173
"4991",NA,0.366609391218591
"4992",NA,0.151589774062128
"4993",NA,0.140361366657369
"4994",NA,0.774666930779531
"4995",NA,0.899896861157811
"4996",NA,0.0283600317150457
"4997",NA,0.326324758029231
"4998",NA,0.185753658638712
"4999",NA,0.0149341843102792
"5000",NA,0.622034355908702
"5001",NA,0.355352486990978
"5002",NA,0.0177198122167911
"5003",NA,0.0189111137853719
"5004",NA,0.551367164741395
"5005",NA,0.0131471329801725
"5006",NA,0.162802064590303
"5007",NA,0.0844329314674656
"5008",NA,0.0434396258094561
"5009",NA,0.181062155496018
"5010",NA,0.0288456096177392
"5011",NA,0.0250072040446939
"5012",NA,0.0574055638657621
"5013",NA,0.0270457386675639
"5014",NA,0.0301480598663317
"5015",NA,0.852876796159575
"5016",NA,0.0335939504488324
"5017",NA,0.0307614734230996
"5018",NA,0.435082702843798
"5019",NA,0.23486052487507
"5020",NA,0.0851816822908865
"5021",NA,0.0133758227483946
"5022",NA,0.67616170775596
"5023",NA,0.0610989782919902
"5024",NA,0.312827658459238
"5025",NA,0.142997631583794
"5026",NA,0.00991281742968565
"5027",NA,0.138265832601712
"5028",NA,0.124782283524808
"5029",NA,0.914834273260578
"5030",NA,0.011571411458116
"5031",NA,0.193299870712361
"5032",NA,0.065400620663137
"5033",NA,0.418867737461372
"5034",NA,0.420413924303467
"5035",NA,0.345948558363275
"5036",NA,0.060104059706267
"5037",NA,0.344253368146498
"5038",NA,0.0665331389645605
"5039",NA,0.0846882527529303
"5040",NA,0.00872131209883077
"5041",NA,0.0131471329801725
"5042",NA,0.477370688258469
"5043",NA,0.0288456096177392
"5044",NA,0.0270457386675639
"5045",NA,0.187907716615999
"5046",NA,0.138265832601712
"5047",NA,0.291301697055211
"5048",NA,0.168083194874139
"5049",NA,0.239169024039526
"5050",NA,0.0201157449326623
"5051",NA,0.132932714887224
"5052",NA,0.0307614734230996
"5053",NA,0.916439030084424
"5054",NA,0.0250072040446939
"5055",NA,0.0500052094321294
"5056",NA,0.142483408995437
"5057",NA,0.0430405268842444
"5058",NA,0.661482560017734
"5059",NA,0.132553007972576
"5060",NA,0.0499622802329173
"5061",NA,0.150775065017114
"5062",NA,0.215886558069133
"5063",NA,0.0564671707243966
"5064",NA,0.14075981157168
"5065",NA,0.0133758227483946
"5066",NA,0.156694637852739
"5067",NA,0.00656854210539425
"5068",NA,0.446298331773108
"5069",NA,0.0149341843102792
"5070",NA,0.422322964916578
"5071",NA,0.0830916756899578
"5072",NA,0.0589411087317273
"5073",NA,0.33714302874083
"5074",NA,0.063762131389948
"5075",NA,0.026589629671456
"5076",NA,0.0403917781586433
"5077",NA,0.0796899037069406
"5078",NA,0.0992557615400749
"5079",NA,0.0530379311039184
"5080",NA,0.17755613521105
"5081",NA,0.187442666383591
"5082",NA,0.68207234314698
"5083",NA,0.00656854210539425
"5084",NA,0.208976959868162
"5085",NA,0.0749623996589947
"5086",NA,0.0307614734230996
"5087",NA,0.127875591002832
"5088",NA,0.0133758227483946
"5089",NA,0.103009973833901
"5090",NA,0.0131471329801725
"5091",NA,0.00872131209883077
"5092",NA,0.411262331006419
"5093",NA,0.0539225926932091
"5094",NA,0.0133758227483946
"5095",NA,0.0896997791470354
"5096",NA,0.604025122621526
"5097",NA,0.0131471329801725
"5098",NA,0.391929718368452
"5099",NA,0.101707244683291
"5100",NA,0.0133758227483946
"5101",NA,0.776346436288264
"5102",NA,0.250817120979868
"5103",NA,0.0330022958461084
"5104",NA,0.824092762343501
"5105",NA,0.457344523879703
"5106",NA,0.0844329314674656
"5107",NA,0.00991281742968565
"5108",NA,0.145942350400281
"5109",NA,0.0189111137853719
"5110",NA,0.0307614734230996
"5111",NA,0.293604364771112
"5112",NA,0.289992769286957
"5113",NA,0.0403917781586433
"5114",NA,0.234268335897799
"5115",NA,0.28004825370583
"5116",NA,0.0189111137853719
"5117",NA,0.00656854210539425
"5118",NA,0.679976721155857
"5119",NA,0.876450145838991
"5120",NA,0.0882829245466449
"5121",NA,0.0599180038995309
"5122",NA,0.0958095672188389
"5123",NA,0.63119529953883
"5124",NA,0.365843841349768
"5125",NA,0.635254288547652
"5126",NA,0.111010354427254
"5127",NA,0.369907934784627
"5128",NA,0.471429972760479
"5129",NA,0.417323142638229
"5130",NA,0.148550925510931
"5131",NA,0.547040290278072
"5132",NA,0.899896861157811
"5133",NA,0.023441055969794
"5134",NA,0.0499622802329173
"5135",NA,0.0539225926932091
"5136",NA,0.0133758227483946
"5137",NA,0.0952609845383232
"5138",NA,0.0781795089924363
"5139",NA,0.026589629671456
"5140",NA,0.742076408069642
"5141",NA,0.0350724422667291
"5142",NA,0.969664486322472
"5143",NA,0.326324758029231
"5144",NA,0.0307614734230996
"5145",NA,0.0153385029387584
"5146",NA,0.0189111137853719
"5147",NA,0.250244353753567
"5148",NA,0.0270457386675639
"5149",NA,0.0214646050128489
"5150",NA,0.0131471329801725
"5151",NA,0.236003320626544
"5152",NA,0.27938372978558
"5153",NA,0.683447471844481
"5154",NA,0.72918842150381
"5155",NA,0.00656854210539425
"5156",NA,0.0678350883380736
"5157",NA,0.642481563179257
"5158",NA,0.498520439957883
"5159",NA,0.129837378681978
"5160",NA,0.525394172134783
"5161",NA,0.115918796144955
"5162",NA,0.406301355414027
"5163",NA,0.557476254801755
"5164",NA,0.493925507360409
"5165",NA,0.0307614734230996
"5166",NA,0.238015674719944
"5167",NA,0.0250072040446939
"5168",NA,0.122886089604472
"5169",NA,0.0574055638657621
"5170",NA,0.952953058974189
"5171",NA,0.16565354024371
"5172",NA,0.0283600317150457
"5173",NA,0.0288456096177392
"5174",NA,0.0149341843102792
"5175",NA,0.292920761268385
"5176",NA,0.0830916756899578
"5177",NA,0.0574055638657621
"5178",NA,0.0952609845383232
"5179",NA,0.0283600317150457
"5180",NA,0.0380200297710926
"5181",NA,0.0564671707243966
"5182",NA,0.152131031001171
"5183",NA,0.686044830586102
"5184",NA,0.212942775467501
"5185",NA,0.00656854210539425
"5186",NA,0.151589774062128
"5187",NA,0.563406598430281
"5188",NA,0.0197741305853144
"5189",NA,0.0458546711011089
"5190",NA,0.00991281742968565
"5191",NA,0.321108841286256
"5192",NA,0.156694637852739
"5193",NA,0.129837378681978
"5194",NA,0.326324758029231
"5195",NA,0.660743601376404
"5196",NA,0.0781795089924363
"5197",NA,0.0749623996589947
"5198",NA,0.583888322048787
"5199",NA,0.115918796144955
"5200",NA,0.443692487628047
"5201",NA,0.159459516678587
"5202",NA,0.0288456096177392
"5203",NA,0.0400893819828415
"5204",NA,0.0499622802329173
"5205",NA,0.0461332437122936
"5206",NA,0.116571013913151
"5207",NA,0.060104059706267
"5208",NA,0.211330426911314
"5209",NA,0.770277017341194
"5210",NA,0.142483408995437
"5211",NA,0.0749623996589947
"5212",NA,0.650469799939703
"5213",NA,0.492338622292872
"5214",NA,0.0458546711011089
"5215",NA,0.208976959868162
"5216",NA,0.0535245472586684
"5217",NA,0.116571013913151
"5218",NA,0.871067669566748
"5219",NA,0.115918796144955
"5220",NA,0.0695704626810732
"5221",NA,0.294922822722838
"5222",NA,0.0142793236987631
"5223",NA,0.2994508230596
"5224",NA,0.418065089682349
"5225",NA,0.0423264106404925
"5226",NA,0.122531024345753
"5227",NA,0.0153385029387584
"5228",0,0.0177198122167911
"5229",NA,0.439383034774545
"5230",NA,0.0270457386675639
"5231",NA,0.473834502485624
"5232",NA,0.117721910542662
"5233",NA,0.0283600317150457
"5234",NA,0.132202652309193
"5235",NA,0.170331795506278
"5236",NA,0.306834421215504
"5237",NA,0.679976721155857
"5238",NA,0.250244353753567
"5239",NA,0.063762131389948
"5240",NA,0.250817120979868
"5241",NA,0.246366734665212
"5242",NA,0.104636057183039
"5243",NA,0.488733327410868
"5244",NA,0.0177198122167911
"5245",NA,0.0458546711011089
"5246",NA,0.0610989782919902
"5247",NA,0.0153385029387584
"5248",NA,0.718711318555707
"5249",NA,0.0177198122167911
"5250",NA,0.168972819184516
"5251",NA,0.0704938667406264
"5252",NA,0.0177198122167911
"5253",NA,0.112055892010249
"5254",NA,0.0405198150439478
"5255",NA,0.518400739434243
"5256",NA,0.079448343634093
"5257",NA,0.00991281742968565
"5258",NA,0.508907070327396
"5259",NA,0.143777430513745
"5260",NA,0.991524262594615
"5261",NA,0.0307614734230996
"5262",NA,0.0704938667406264
"5263",NA,0.063762131389948
"5264",NA,0.0133758227483946
"5265",NA,0.605817710444381
"5266",NA,0.0916643402363809
"5267",NA,0.850670283818943
"5268",NA,0.026589629671456
"5269",NA,0.178485140583862
"5270",NA,0.509669418728138
"5271",NA,0.600845798044411
"5272",NA,0.581182106474112
"5273",NA,0.366609391218591
"5274",NA,0.0539225926932091
"5275",NA,0.120664324120981
"5276",NA,0.211880677003596
"5277",NA,0.17755613521105
"5278",NA,0.0405198150439478
"5279",NA,0.0461332437122936
"5280",NA,0.0704938667406264
"5281",NA,0.117721910542662
"5282",NA,0.063762131389948
"5283",NA,0.103009973833901
"5284",NA,0.742076408069642
"5285",NA,0.00872131209883077
"5286",NA,0.0574055638657621
"5287",NA,0.174542635687331
"5288",NA,0.274317332241831
"5289",NA,0.616416707852018
"5290",NA,0.477370688258469
"5291",NA,0.493163022925016
"5292",NA,0.208976959868162
"5293",NA,0.223159849998906
"5294",NA,0.0749623996589947
"5295",NA,0.730440299047285
"5296",NA,0.169436475118938
"5297",NA,0.00872131209883077
"5298",NA,0.0131471329801725
"5299",NA,0.00991281742968565
"5300",NA,0.408052060673304
"5301",NA,0.24754740412972
"5302",NA,0.023441055969794
"5303",NA,0.0214646050128489
"5304",NA,0.546222888484524
"5305",NA,0.0309513274633136
"5306",NA,0.115918796144955
"5307",NA,0.156694637852739
"5308",NA,0.169436475118938
"5309",NA,0.0177198122167911
"5310",NA,0.594900358258859
"5311",NA,0.0133758227483946
"5312",NA,0.820612199513723
"5313",NA,0.0846882527529303
"5314",NA,0.681356679519934
"5315",NA,0.171441154364892
"5316",NA,0.0530379311039184
"5317",NA,0.0902195298705933
"5318",NA,0.208976959868162
"5319",NA,0.0599180038995309
"5320",NA,0.0952609845383232
"5321",NA,0.115918796144955
"5322",NA,0.011571411458116
"5323",NA,0.0589411087317273
"5324",NA,0.194472175239449
"5325",NA,0.417323142638229
"5326",NA,0.0197741305853144
"5327",NA,0.0270457386675639
"5328",NA,0.063762131389948
"5329",NA,0.386266431691916
"5330",NA,0.109618812096493
"5331",NA,0.182631924996237
"5332",1,0.0887952663562249
"5333",NA,0.211330426911314
"5334",NA,0.530571645833514
"5335",NA,0.115918796144955
"5336",NA,0.0707697208873087
"5337",NA,0.060104059706267
"5338",NA,0.0283600317150457
"5339",NA,0.148550925510931
"5340",NA,0.376251862090251
"5341",NA,0.00991281742968565
"5342",NA,0.476609691754891
"5343",NA,0.00991281742968565
"5344",NA,0.0678350883380736
"5345",NA,0.0283600317150457
"5346",NA,0.157130973151516
"5347",NA,0.208976959868162
"5348",NA,0.919303651631843
"5349",NA,0.118382915046577
"5350",NA,0.120664324120981
"5351",NA,0.0356687304231928
"5352",NA,0.0469084415268373
"5353",NA,0.0142793236987631
"5354",NA,0.478193634071394
"5355",NA,0.116571013913151
"5356",NA,0.0380200297710926
"5357",NA,0.173417408256429
"5358",NA,0.0665331389645605
"5359",NA,0.0283600317150457
"5360",NA,0.160312293440627
"5361",NA,0.331108471530796
"5362",NA,0.0695704626810732
"5363",NA,0.0574055638657621
"5364",NA,0.0270457386675639
"5365",NA,0.33714302874083
"5366",NA,0.226204282206325
"5367",NA,0.0830916756899578
"5368",NA,0.0270457386675639
"5369",NA,0.0189111137853719
"5370",NA,0.600628959598403
"5371",NA,0.497469870310392
"5372",NA,0.0599180038995309
"5373",NA,0.0133758227483946
"5374",NA,0.0307614734230996
"5375",NA,0.17755613521105
"5376",NA,0.026589629671456
"5377",NA,0.181062155496018
"5378",NA,0.0214646050128489
"5379",NA,0.023441055969794
"5380",NA,0.178485140583862
"5381",NA,0.0532038321728861
"5382",NA,0.0830916756899578
"5383",NA,0.530571645833514
"5384",NA,0.728895850598177
"5385",NA,0.717426042213523
"5386",NA,0.0749623996589947
"5387",NA,0.620540565653748
"5388",NA,0.0250072040446939
"5389",NA,0.290621249158444
"5390",NA,0.0177198122167911
"5391",NA,0.026589629671456
"5392",NA,0.00656854210539425
"5393",NA,0.237747165122002
"5394",NA,0.0469084415268373
"5395",NA,0.250817120979868
"5396",NA,0.458163211248975
"5397",NA,0.026589629671456
"5398",NA,0.0201157449326623
"5399",NA,0.109297304273851
"5400",NA,0.0704938667406264
"5401",NA,0.0288456096177392
"5402",NA,0.0133758227483946
"5403",NA,0.0952609845383232
"5404",NA,0.0296412261146922
"5405",NA,0.0405198150439478
"5406",NA,0.0569833564359974
"5407",NA,0.289314130721863
"5408",NA,0.0610989782919902
"5409",NA,0.125477293660454
"5410",NA,0.0564671707243966
"5411",NA,0.202724059571561
"5412",NA,0.0283600317150457
"5413",NA,0.0309513274633136
"5414",NA,0.85809430072694
"5415",NA,0.0589411087317273
"5416",NA,0.117721910542662
"5417",NA,0.023441055969794
"5418",NA,0.0610989782919902
"5419",NA,0.341059763268728
"5420",NA,0.281330080824083
"5421",NA,0.0201157449326623
"5422",NA,0.097334321050614
"5423",NA,0.403619849103379
"5424",NA,0.195468652887013
"5425",NA,0.168972819184516
"5426",NA,0.017418163370148
"5427",NA,0.150353230978636
"5428",NA,0.0449542439975049
"5429",NA,0.0230442978111338
"5430",NA,0.855433908069434
"5431",NA,0.103009973833901
"5432",NA,0.168083194874139
"5433",NA,0.977753773881824
"5434",NA,0.594900358258859
"5435",NA,0.0695704626810732
"5436",NA,0.246366734665212
"5437",NA,0.298759364317205
"5438",NA,0.0610989782919902
"5439",NA,0.526441935762904
"5440",NA,0.103009973833901
"5441",NA,0.0499622802329173
"5442",NA,0.00991281742968565
"5443",NA,0.203845755458971
"5444",NA,0.0403917781586433
"5445",NA,0.132553007972576
"5446",NA,0.467077307933183
"5447",NA,0.0270457386675639
"5448",NA,0.0270457386675639
"5449",NA,0.0288456096177392
"5450",NA,0.866357522463418
"5451",NA,0.0149341843102792
"5452",NA,0.742659829312312
"5453",NA,0.17593692397032
"5454",NA,0.650469799939703
"5455",NA,0.0250072040446939
"5456",NA,0.0796899037069406
"5457",NA,0.0177198122167911
"5458",NA,0.443692487628047
"5459",NA,0.104636057183039
"5460",NA,0.238015674719944
"5461",NA,0.00872131209883077
"5462",NA,0.079448343634093
"5463",NA,0.0177198122167911
"5464",NA,0.305171643718589
"5465",NA,0.157973637476563
"5466",NA,0.530571645833514
"5467",NA,0.201024066147774
"5468",NA,0.293604364771112
"5469",NA,0.026589629671456
"5470",NA,0.792348097022296
"5471",NA,0.23486052487507
"5472",NA,0.0201157449326623
"5473",NA,0.115918796144955
"5474",NA,0.390417723135239
"5475",NA,0.0296412261146922
"5476",NA,0.370677018042392
"5477",NA,0.418065089682349
"5478",NA,0.108537389111139
"5479",NA,0.0197741305853144
"5480",NA,0.026589629671456
"5481",NA,0.026589629671456
"5482",NA,0.940348225742354
"5483",NA,0.0268404639720873
"5484",NA,0.413079630255867
"5485",NA,0.975187948204872
"5486",NA,0.185753658638712
"5487",NA,0.326324758029231
"5488",NA,0.0574055638657621
"5489",NA,0.017418163370148
"5490",NA,0.844915583683986
"5491",NA,0.026589629671456
"5492",NA,0.0350724422667291
"5493",NA,0.0403917781586433
"5494",NA,0.0270457386675639
"5495",NA,0.374763073017158
"5496",NA,0.266881575411228
"5497",NA,0.292920761268385
"5498",NA,0.0149341843102792
"5499",NA,0.585649401751965
"5500",NA,0.306834421215504
"5501",NA,0.880185586459504
"5502",NA,0.0142793236987631
"5503",NA,0.00656854210539425
"5504",NA,0.00872131209883077
"5505",NA,0.142483408995437
"5506",NA,0.212942775467501
"5507",NA,0.011571411458116
"5508",NA,0.866710315268817
"5509",NA,0.0304314133120012
"5510",NA,0.413079630255867
"5511",NA,0.427399411493865
"5512",NA,0.302433633618726
"5513",NA,0.109297304273851
"5514",NA,0.65121932415928
"5515",NA,0.148550925510931
"5516",NA,0.546222888484524
"5517",NA,0.023441055969794
"5518",NA,0.0916643402363809
"5519",NA,0.250817120979868
"5520",NA,0.450621092229766
"5521",NA,0.111010354427254
"5522",NA,0.011571411458116
"5523",NA,0.135065658965929
"5524",NA,0.302433633618726
"5525",NA,0.0627267439957978
"5526",NA,0.547857438466797
"5527",NA,0.252634229958629
"5528",NA,0.132202652309193
"5529",NA,0.205563471642326
"5530",NA,0.117721910542662
"5531",NA,0.00991281742968565
"5532",NA,0.0574055638657621
"5533",NA,0.190589214922547
"5534",NA,0.0458546711011089
"5535",NA,0.868368106381984
"5536",NA,0.871067669566748
"5537",NA,0.291301697055211
"5538",NA,0.565778104501248
"5539",NA,0.150353230978636
"5540",NA,0.264116642927502
"5541",NA,0.224262399310628
"5542",NA,0.0133758227483946
"5543",NA,0.0920148369897462
"5544",NA,0.359366078920086
"5545",NA,0.0224414859750555
"5546",NA,0.0469084415268373
"5547",NA,0.0539225926932091
"5548",NA,0.114783234109251
"5549",NA,0.344253368146498
"5550",NA,0.0214646050128489
"5551",NA,0.538365827017731
"5552",NA,0.0589411087317273
"5553",NA,0.24754740412972
"5554",NA,0.658986254973114
"5555",NA,0.590681652216033
"5556",NA,0.356108411156728
"5557",NA,0.16565354024371
"5558",NA,0.855433908069434
"5559",NA,0.0189111137853719
"5560",NA,0.0250072040446939
"5561",NA,0.0214646050128489
"5562",NA,0.142483408995437
"5563",NA,0.774623663662907
"5564",NA,0.0133758227483946
"5565",NA,0.0896997791470354
"5566",NA,0.0737594676409977
"5567",NA,0.0958095672188389
"5568",NA,0.0934854437840615
"5569",NA,0.0270457386675639
"5570",NA,0.518400739434243
"5571",NA,0.585430003956406
"5572",NA,0.514036149984443
"5573",NA,0.0149341843102792
"5574",NA,0.151589774062128
"5575",NA,0.205563471642326
"5576",NA,0.0788775820613254
"5577",NA,0.0149341843102792
"5578",NA,0.903369320439773
"5579",NA,0.0530379311039184
"5580",NA,0.562595115771827
"5581",NA,0.0380200297710926
"5582",NA,0.0704938667406264
"5583",NA,0.595694978245026
"5584",NA,0.335725696941011
"5585",NA,0.162802064590303
"5586",NA,0.797455096902656
"5587",NA,0.489783429071821
"5588",NA,0.345948558363275
"5589",NA,0.0458546711011089
"5590",NA,0.239169024039526
"5591",NA,0.390417723135239
"5592",NA,0.201024066147774
"5593",NA,0.122531024345753
"5594",NA,0.101406298426807
"5595",NA,0.120664324120981
"5596",NA,0.0887952663562249
"5597",NA,0.0296412261146922
"5598",NA,0.129837378681978
"5599",NA,0.381353162466692
"5600",NA,0.125477293660454
"5601",NA,0.0599180038995309
"5602",NA,0.96186666420085
"5603",NA,0.45928837127147
"5604",NA,0.0177198122167911
"5605",NA,0.156694637852739
"5606",NA,0.0564671707243966
"5607",NA,0.266881575411228
"5608",NA,0.0704938667406264
"5609",NA,0.0434396258094561
"5610",NA,0.105940692396999
"5611",NA,0.00991281742968565
"5612",NA,0.0133758227483946
"5613",NA,0.0197741305853144
"5614",NA,0.023441055969794
"5615",NA,0.125477293660454
"5616",NA,0.292920761268385
"5617",NA,0.0131471329801725
"5618",NA,0.0283600317150457
"5619",NA,0.0356687304231928
"5620",NA,0.0224414859750555
"5621",NA,0.827213415919212
"5622",NA,0.842053598787377
"5623",NA,0.0214646050128489
"5624",NA,0.0250072040446939
"5625",NA,0.595694978245026
"5626",NA,0.345948558363275
"5627",NA,0.0177198122167911
"5628",NA,0.160312293440627
"5629",NA,0.0133758227483946
"5630",NA,0.282180506276665
"5631",NA,0.0430405268842444
"5632",NA,0.0321475660791948
"5633",NA,0.103009973833901
"5634",NA,0.356108411156728
"5635",NA,0.060104059706267
"5636",NA,0.0532038321728861
"5637",NA,0.0958095672188389
"5638",NA,0.423127843540871
"5639",NA,0.0749623996589947
"5640",NA,0.0270457386675639
"5641",NA,0.289314130721863
"5642",NA,0.344253368146498
"5643",NA,0.097334321050614
"5644",NA,0.0201157449326623
"5645",NA,0.187442666383591
"5646",NA,0.533198685540717
"5647",NA,0.235409136694074
"5648",NA,0.00991281742968565
"5649",NA,0.065013633068725
"5650",NA,0.708110478555834
"5651",NA,0.0142793236987631
"5652",NA,0.0704938667406264
"5653",NA,0.0131471329801725
"5654",NA,0.140361366657369
"5655",NA,0.0400893819828415
"5656",NA,0.151589774062128
"5657",NA,0.443692487628047
"5658",NA,0.820612199513723
"5659",NA,0.127875591002832
"5660",NA,0.168972819184516
"5661",NA,0.0458546711011089
"5662",NA,0.0189111137853719
"5663",NA,0.0230442978111338
"5664",NA,0.597956651540902
"5665",NA,0.0916643402363809
"5666",NA,0.0952609845383232
"5667",NA,0.0952609845383232
"5668",NA,0.361798760428833
"5669",NA,0.0499622802329173
"5670",NA,0.0693572654455788
"5671",NA,0.065400620663137
"5672",NA,0.172038918474589
"5673",NA,0.0564671707243966
"5674",NA,0.601419871351283
"5675",NA,0.109297304273851
"5676",NA,0.149355730132836
"5677",NA,0.0499622802329173
"5678",NA,0.251437406178244
"5679",NA,0.10760748916202
"5680",NA,0.130556344595095
"5681",NA,0.636724065231747
"5682",NA,0.300784356057395
"5683",NA,0.00991281742968565
"5684",NA,0.0177198122167911
"5685",NA,0.478193634071394
"5686",NA,0.063762131389948
"5687",NA,0.0288456096177392
"5688",NA,0.111010354427254
"5689",NA,0.023441055969794
"5690",NA,0.0707697208873087
"5691",NA,0.00991281742968565
"5692",NA,0.227476302046235
"5693",NA,0.293604364771112
"5694",NA,0.0801567611011078
"5695",NA,0.0189111137853719
"5696",NA,0.241758590479456
"5697",NA,0.647935507452631
"5698",NA,0.0749623996589947
"5699",NA,0.238015674719944
"5700",NA,0.254115440464637
"5701",NA,0.191098545858502
"5702",NA,0.0880178080478288
"5703",NA,0.0307614734230996
"5704",NA,0.065013633068725
"5705",NA,0.023441055969794
"5706",NA,0.0461332437122936
"5707",NA,0.0830916756899578
"5708",NA,0.00656854210539425
"5709",NA,0.366609391218591
"5710",NA,0.24754740412972
"5711",NA,0.0599180038995309
"5712",NA,0.312827658459238
"5713",NA,0.132202652309193
"5714",NA,0.781794734485309
"5715",NA,0.776303398536906
"5716",NA,0.0564671707243966
"5717",NA,0.023441055969794
"5718",NA,0.0350724422667291
"5719",NA,0.011571411458116
"5720",NA,0.0469084415268373
"5721",NA,0.573759296536549
"5722",1,0.148665309438606
"5723",NA,0.620540565653748
"5724",NA,0.45928837127147
"5725",NA,0.0197741305853144
"5726",NA,0.354597283768941
"5727",NA,0.140361366657369
"5728",NA,0.0214646050128489
"5729",NA,0.060104059706267
"5730",NA,0.359366078920086
"5731",NA,0.117721910542662
"5732",NA,0.0309513274633136
"5733",NA,0.0131471329801725
"5734",NA,0.0599180038995309
"5735",NA,0.0380200297710926
"5736",NA,0.663639381170979
"5737",NA,0.0380200297710926
"5738",NA,0.0250072040446939
"5739",NA,0.292920761268385
"5740",NA,0.00656854210539425
"5741",NA,0.250244353753567
"5742",NA,0.079448343634093
"5743",NA,0.258878702053739
"5744",NA,0.224262399310628
"5745",NA,0.0197741305853144
"5746",NA,0.134575480857677
"5747",NA,0.566000192446422
"5748",NA,0.222588580992674
"5749",NA,0.0830916756899578
"5750",NA,0.0142793236987631
"5751",NA,0.359366078920086
"5752",NA,0.262836531927805
"5753",NA,0.0830916756899578
"5754",NA,0.0356687304231928
"5755",NA,0.117721910542662
"5756",NA,0.0599180038995309
"5757",NA,0.0288456096177392
"5758",NA,0.0749623996589947
"5759",NA,0.159017935185671
"5760",NA,0.154399052642781
"5761",NA,0.370677018042392
"5762",NA,0.238015674719944
"5763",NA,0.127508204927605
"5764",NA,0.548081370962072
"5765",NA,0.0530379311039184
"5766",NA,0.767169883814875
"5767",NA,0.0283600317150457
"5768",NA,0.92910248872823
"5769",NA,0.331108471530796
"5770",NA,0.250817120979868
"5771",NA,0.00991281742968565
"5772",NA,0.318687779829971
"5773",NA,0.101707244683291
"5774",NA,0.0749623996589947
"5775",NA,0.125576531262355
"5776",NA,0.266236740947429
"5777",NA,0.774666930779531
"5778",NA,0.0430405268842444
"5779",NA,0.00872131209883077
"5780",NA,0.0830916756899578
"5781",NA,0.386989835302381
"5782",NA,0.83545395875367
"5783",NA,0.0574055638657621
"5784",NA,0.0830916756899578
"5785",NA,0.023441055969794
"5786",NA,0.292920761268385
"5787",NA,0.226204282206325
"5788",NA,0.017418163370148
"5789",NA,0.628601049692441
"5790",NA,0.869092103483893
"5791",NA,0.0288456096177392
"5792",NA,0.188411549594941
"5793",NA,0.0499622802329173
"5794",NA,0.0397197851177467
"5795",NA,0.0270457386675639
"5796",NA,0.460107587961043
"5797",NA,0.101707244683291
"5798",NA,0.130556344595095
"5799",NA,0.0844329314674656
"5800",NA,0.2655286987034
"5801",NA,0.935288681178892
"5802",NA,0.0469084415268373
"5803",NA,0.208432256348647
"5804",NA,0.711658732510791
"5805",NA,0.026589629671456
"5806",NA,0.226204282206325
